ID,Aggressive,words,sents,numbers,unknowns,punctuation
1278696527,CAG,9,1,0,0,1
1278697064,NAG,25,1,0,1,2
facebook_corpus_msr_1716145,CAG,46,1,0,0,1
C577.359,NAG,8,2,0,2,2
1246397418872033280,OAG,23,2,0,0,3
C577.243,NAG,6,1,0,0,0
C575.471,NAG,7,1,0,0,0
C577.43,NAG,9,1,0,0,0
1254438863998578688,OAG,29,1,0,0,0
C579.724,OAG,12,1,0,0,0
C579.725,OAG,17,2,0,0,1
C10.343,NAG,32,3,3,0,2
facebook_corpus_msr_1034479,NAG,22,1,0,19,2
C36.1004,CAG,66,4,0,0,5
C579.332,NAG,21,4,0,0,6
C26.249,OAG,9,2,0,0,1
C575.682,OAG,13,1,0,0,0
C36.856,NAG,89,3,0,0,19
1278706756,CAG,16,1,0,0,0
C575.622,OAG,53,1,0,46,0
C575.583,NAG,2,1,0,0,0
C43.12,NAG,7,1,0,0,1
C575.40,CAG,8,6,0,0,5
1246094453330206722,OAG,20,1,0,17,0
1245421597583785984,OAG,48,4,0,41,3
1245433931471523840,OAG,38,1,0,39,4
1248623664037113862,NAG,11,1,0,8,0
1250640799274094592,NAG,18,5,4,0,5
1278706498,CAG,12,1,0,0,1
C579.575,NAG,2,2,0,0,6
1278686768,NAG,14,3,0,0,2
C579.353,OAG,18,5,0,2,4
1245643237433335808,OAG,16,2,0,0,1
C8.5047,OAG,64,7,2,0,6
C579.439,NAG,64,4,0,0,3
C575.574,NAG,0,1,0,9,0
1245737984160190465,OAG,11,3,0,0,2
1246776303505694721,NAG,12,1,0,0,1
facebook_corpus_msr_233911,OAG,28,1,0,0,0
C577.129,OAG,55,1,0,52,1
1278696602,NAG,18,1,3,0,5
C36.814,NAG,17,2,0,0,2
C577.173,OAG,16,1,0,0,2
C35.2,NAG,33,3,0,2,3
facebook_corpus_msr_1268625,CAG,7,1,0,0,0
C577.54,OAG,16,1,0,0,1
1278686778,CAG,25,3,0,1,5
C579.26,OAG,6,1,0,0,0
C577.146,NAG,0,1,0,0,4
1245423187363385344,CAG,28,2,0,0,1
facebook_corpus_msr_53440,OAG,7,1,0,0,1
1250680351631962118,CAG,26,3,0,0,2
C7.1473.3,OAG,21,1,0,0,0
C577.35,CAG,28,1,0,29,0
1278695955,NAG,16,1,0,0,6
C579.652,OAG,11,1,0,0,0
C4.2128.4,OAG,15,1,0,0,2
C38.336.1,NAG,21,1,0,0,3
facebook_corpus_msr_1610626,NAG,2,1,2,0,2
1245349112607723527,OAG,13,1,0,0,0
1250834050903916544,OAG,13,1,0,8,1
1245456027153096705,OAG,11,2,0,0,1
C24.3458,OAG,33,1,0,0,2
facebook_corpus_msr_1876666,NAG,9,1,0,0,0
C575.724,OAG,1,1,0,0,0
C575.140,OAG,85,1,0,65,0
C579.502.1,OAG,3,1,0,0,0
C579.244,OAG,9,1,0,0,0
C577.191,NAG,6,1,0,11,0
facebook_corpus_msr_1432698,NAG,79,1,0,72,1
C579.109,NAG,0,1,0,3,0
1278704078,NAG,17,1,0,0,1
C25.463,OAG,30,1,0,0,0
C579.248,OAG,3,1,0,0,0
1252102155978387456,OAG,12,1,0,0,0
1278696419,NAG,10,1,0,0,0
C577.356,NAG,2,1,0,0,0
C579.188,CAG,21,1,0,0,0
C579.580,OAG,24,1,0,21,1
C575.230,OAG,12,1,0,0,0
C577.6,CAG,16,2,0,0,2
C579.253,OAG,6,1,0,0,0
C8.3979,OAG,22,1,1,0,1
C579.49,OAG,16,1,0,0,1
1246637051790819328,OAG,34,3,0,0,4
C575.550,OAG,8,1,0,0,0
C575.506,OAG,12,1,0,0,0
1249378873315168256,OAG,40,1,0,37,3
facebook_corpus_msr_2111199,NAG,43,4,0,0,4
C10.448,OAG,8,2,0,0,2
C575.500,OAG,13,1,0,0,0
C579.473,OAG,47,3,0,0,4
C8.825,OAG,3,1,0,0,0
C575.30,CAG,34,4,1,3,3
C579.484.1,CAG,6,1,0,1,0
C8.3139,OAG,21,1,0,0,0
C579.718,OAG,13,1,0,0,0
1244988340656582658,OAG,41,1,0,35,4
C579.568.1,OAG,125,1,1,119,0
1247968605880360964,OAG,13,1,0,0,0
facebook_corpus_msr_656392,OAG,59,1,1,45,2
C24.1624,OAG,107,7,1,3,18
1278705634,CAG,12,1,0,0,0
C577.96,CAG,18,1,0,18,0
C8.3074,OAG,19,1,0,0,2
1245631055190568960,OAG,51,3,0,51,4
1244999767018504193,OAG,16,3,0,0,2
C575.766.2,NAG,2,1,0,0,0
C575.613,OAG,7,1,0,4,0
1278696757,CAG,6,2,0,0,1
C575.49,NAG,8,1,0,0,0
C8.3053,OAG,14,1,0,0,1
C577.50.1,CAG,8,1,0,6,0
1245320984585887745,OAG,54,1,0,52,0
C579.355,CAG,4,1,0,0,0
C577.326,OAG,9,1,0,0,1
C7.867,OAG,11,1,0,3,2
1246768951570259968,NAG,5,3,0,0,3
C4.1153,OAG,10,1,0,0,1
C577.187,CAG,25,1,0,23,0
facebook_corpus_msr_809755,CAG,15,1,0,0,4
C579.353.1,CAG,10,1,0,1,0
1248986198275575813,OAG,36,3,0,0,5
1249685298511892486,CAG,31,3,1,0,3
C579.366.1,NAG,12,1,0,10,0
1246120998337941507,OAG,35,1,0,33,0
1278705623,NAG,26,2,0,3,4
1247982835564085250,OAG,13,3,0,1,3
1245605597329809412,OAG,20,1,0,0,3
C575.98,OAG,6,1,0,0,0
C579.719,OAG,35,2,0,0,4
C575.621.1,OAG,7,1,0,0,0
facebook_corpus_msr_747692,NAG,3,1,0,0,0
facebook_corpus_msr_1117195,NAG,28,1,0,25,1
facebook_corpus_msr_747704,NAG,6,1,0,0,0
C575.655,OAG,11,1,0,7,0
1250706411861929984,CAG,46,5,0,45,7
1249656502186438657,OAG,11,1,0,0,2
C38.101,OAG,2,1,0,0,0
C579.58,NAG,13,1,0,2,0
C577.244,NAG,1,1,0,0,0
C575.720,NAG,2,1,0,0,0
C36.1078.2,OAG,8,1,0,0,0
C575.174,NAG,2,1,0,0,0
C575.216,NAG,2,1,0,0,0
C8.4649,OAG,5,1,0,0,0
C575.632,OAG,4,1,0,3,0
C579.640,OAG,31,1,0,0,2
C575.533,NAG,89,1,0,0,0
C579.197,NAG,10,1,0,0,1
C8.4382,OAG,4,1,0,2,0
C577.118,OAG,67,1,0,58,0
1248093808635469825,CAG,10,2,0,0,2
C575.326,OAG,17,1,0,0,0
C579.502.3,NAG,2,1,0,0,0
C33.276,CAG,27,1,0,0,0
C579.521,OAG,13,1,0,0,0
1245662808554893312,OAG,29,4,0,0,3
C36.278,OAG,22,3,0,25,2
C36.274,NAG,24,3,0,0,7
facebook_corpus_msr_484063,NAG,3,1,0,0,0
C575.53,OAG,2,1,0,0,0
C575.577,OAG,13,3,0,0,2
C579.217,NAG,20,1,0,0,6
C24.4735.4,OAG,7,1,0,1,0
1278707377,NAG,14,1,0,0,2
facebook_corpus_msr_1490552,CAG,9,1,0,0,1
1278706641,NAG,19,8,0,0,11
1278706436,NAG,23,1,0,0,2
1245759129383129088,OAG,26,3,0,22,2
1278696512,CAG,19,3,0,0,4
C38.688.1,OAG,7,1,0,0,1
C36.1042,OAG,6,1,0,0,0
1278707002,CAG,13,2,0,0,2
1278706563,OAG,18,1,0,0,3
C579.13,OAG,19,1,0,0,0
facebook_corpus_msr_654910,OAG,12,2,0,0,2
C579.1,OAG,22,3,1,0,2
C575.501,CAG,21,1,0,19,0
1245423759848177665,OAG,73,1,0,61,0
1247637513327398912,OAG,31,3,0,0,4
facebook_corpus_msr_809784,OAG,3,1,0,0,0
C579.89,OAG,1,1,0,1,0
C579.72,OAG,2,1,0,0,0
1278696090,CAG,22,3,0,0,5
1246100675454361606,OAG,68,3,0,64,6
C579.366,CAG,52,1,0,48,2
C36.1146.5,OAG,47,2,0,0,5
C575.503,NAG,1,1,0,0,0
C579.10,OAG,25,4,0,0,6
facebook_corpus_msr_1432701,NAG,3,1,0,0,0
1245461724922130435,CAG,11,3,0,0,2
C8.4187,OAG,4,1,0,0,0
1245871173453271042,OAG,13,3,0,0,2
C36.385,NAG,13,2,0,0,2
C579.42,OAG,3,1,0,0,0
facebook_corpus_msr_671776,OAG,24,2,0,20,2
C575.13,OAG,16,1,0,0,0
facebook_corpus_msr_863888,NAG,4,1,0,0,1
facebook_corpus_msr_857701,OAG,6,1,0,0,0
C575.622.2,OAG,6,1,0,4,0
C575.340,OAG,4,1,0,0,1
C575.60,OAG,8,1,0,0,0
C577.120,NAG,22,3,1,1,3
1252076358001242112,OAG,20,3,0,0,2
1245239722932236288,OAG,32,1,1,29,0
C575.233,OAG,13,1,0,0,0
C8.15395,CAG,87,7,0,0,8
facebook_corpus_msr_2203259,CAG,11,1,0,0,2
C33.91,OAG,4,1,0,0,0
1248951069960331264,CAG,40,1,1,34,1
1246027738051309568,CAG,38,4,0,36,5
C24.2566,CAG,38,8,1,3,12
C35.37,NAG,558,19,1,0,86
C579.278,OAG,24,4,0,0,8
C10.1131,OAG,6,1,0,0,0
C7.254,OAG,3,1,0,0,0
1245437544193347584,OAG,23,1,0,0,0
C579.509,OAG,10,1,0,0,1
C579.14,OAG,27,1,0,35,0
1245627539814371329,OAG,25,2,0,0,5
1278697433,OAG,22,2,0,0,6
C579.305,OAG,8,1,0,0,0
1278705891,NAG,17,2,3,0,11
1245576777553993729,OAG,11,1,0,0,3
C8.1326,OAG,18,2,0,3,2
C577.103,OAG,70,4,0,0,5
C38.448.1,CAG,3,1,0,0,1
1278705818,NAG,4,1,0,0,1
C577.144,CAG,9,1,0,2,0
facebook_corpus_msr_1805499,OAG,6,1,0,4,0
C579.619,OAG,2,1,0,0,0
facebook_corpus_msr_982554,OAG,6,1,0,0,1
1278705735,NAG,17,2,0,0,1
C575.118,NAG,4,1,0,0,1
C579.691.3,NAG,5,1,0,0,0
C7.2182,OAG,24,2,0,0,6
facebook_corpus_msr_1805559,NAG,4,1,0,0,0
C579.617,OAG,12,1,0,0,0
C579.490,OAG,7,1,0,0,0
1278705973,CAG,20,2,0,0,3
C9.84,OAG,72,4,0,1,3
1278706571,NAG,6,1,2,0,0
C20.110,OAG,8,1,0,0,0
1249226704465231873,OAG,42,2,2,36,2
1250661419240108032,OAG,7,1,0,0,0
facebook_corpus_msr_514978,NAG,1,1,0,0,0
C575.282,OAG,51,1,0,46,0
C8.3632,OAG,3,1,0,0,1
C575.687,OAG,16,1,0,9,0
C577.152,OAG,3,1,0,0,1
C579.296,OAG,16,4,0,0,4
C7.2299,OAG,5,1,0,7,1
1246095889766076416,CAG,15,1,5,13,4
C577.281,NAG,8,1,0,3,0
1245026793704189952,OAG,9,1,0,0,1
C8.4335,OAG,2,1,0,0,0
1245759707316277248,OAG,43,1,0,38,3
facebook_corpus_msr_1476319,NAG,58,1,0,50,0
C579.161,OAG,22,2,0,0,2
C575.522,OAG,5,1,0,0,0
1246745301861326848,NAG,5,1,1,0,1
C579.462.1,CAG,21,1,0,21,0
C575.475,OAG,6,1,0,0,0
1252779099384418306,CAG,3,2,0,0,1
C8.10715.5,CAG,89,7,0,0,8
C577.82,CAG,7,1,0,0,0
facebook_corpus_msr_1939487,CAG,13,1,0,0,1
C575.626,OAG,32,2,0,3,1
C8.3027,OAG,16,1,0,4,0
C7.2547,NAG,2,1,0,6,0
1245242278358073347,OAG,32,4,0,5,5
1247446020457291777,OAG,7,2,0,0,1
1245674980408467456,CAG,33,1,1,35,1
1309306164945977344,OAG,3,1,0,0,2
C579.440.2,NAG,46,3,0,0,3
C575.733,NAG,6,1,0,6,0
C579.94,OAG,106,1,1,93,5
C575.620,OAG,42,1,0,31,2
1247207099798446080,CAG,42,1,0,36,0
C9.27,OAG,8,1,0,0,0
1246400668639711232,OAG,64,2,4,69,5
1245689873610215425,OAG,94,1,0,76,0
C575.765,CAG,25,1,0,23,0
1278707063,NAG,12,1,0,1,2
1245712895788363776,CAG,34,1,0,28,1
C579.176,OAG,51,1,0,0,3
C4.608,OAG,12,1,0,0,0
C575.102,CAG,4,1,0,0,0
1245724337337815041,OAG,52,1,1,43,1
facebook_corpus_msr_1140131,NAG,25,1,0,22,2
C7.858,NAG,13,2,0,2,1
facebook_corpus_msr_1937572,OAG,23,1,0,0,1
C575.718,OAG,4,1,0,0,0
1278696146,CAG,25,1,1,2,3
1246029537906851843,OAG,43,1,0,34,2
facebook_corpus_msr_956364,NAG,14,1,0,0,0
C9.322,NAG,6,2,0,0,1
C7.311,CAG,27,3,1,0,2
1247054844348764160,OAG,10,2,0,0,1
C46.156,OAG,7,2,0,0,2
C4.1179.1,OAG,4,1,0,0,0
1251060017391734784,OAG,20,3,0,0,3
C579.621,CAG,0,1,1,0,0
C577.224,OAG,62,1,0,0,0
1246185823625592832,OAG,81,1,0,73,0
1245586064682541058,OAG,6,2,0,0,1
1246094319733207042,OAG,22,1,0,16,0
1249229920988844032,OAG,21,1,0,1,1
C575.497,OAG,20,1,0,18,0
C575.738,OAG,7,1,0,0,0
C579.119.1,NAG,34,1,1,29,0
C32.2,OAG,21,2,0,0,3
1278685498,OAG,9,1,0,0,2
C579.598,OAG,26,1,0,21,0
C579.331.3,OAG,10,2,0,0,1
1245515864419569664,OAG,32,1,0,27,2
1246181289905885184,OAG,31,1,0,26,0
C579.605,CAG,3,1,0,0,0
C579.434,OAG,5,1,0,0,0
facebook_corpus_msr_1034499,OAG,65,1,0,0,0
facebook_corpus_msr_1805506,NAG,11,3,0,0,3
C10.495,CAG,13,1,0,0,1
1251886466826940418,OAG,37,6,0,0,5
facebook_corpus_msr_1805709,CAG,5,1,0,0,0
C579.341,CAG,14,2,0,0,2
1245636852339503104,OAG,15,1,0,1,0
1278686163,NAG,11,1,0,0,2
C575.202,OAG,46,1,0,0,0
1245921606926401537,OAG,48,4,0,0,6
C4.1057,OAG,22,3,0,2,2
facebook_corpus_msr_233885,CAG,39,1,0,30,1
1245019582416510977,OAG,27,2,0,21,1
C24.91,OAG,5,1,0,0,1
1278686401,NAG,4,2,0,0,1
C577.183,NAG,4,1,0,2,0
C579.738,OAG,21,1,0,0,0
C8.10920,CAG,368,26,2,1,76
1246659599794458626,OAG,35,1,0,31,1
C20.161,OAG,18,4,0,0,4
C7.787.4,OAG,34,1,0,1,0
C7.1562,OAG,30,1,0,0,3
1245944620208422915,OAG,63,13,1,66,14
C579.376,OAG,4,1,0,0,0
facebook_corpus_msr_1450817,OAG,402,2,0,342,14
C575.424,NAG,3,1,0,0,0
C575.604,CAG,8,1,0,7,0
C575.751,OAG,21,1,0,15,2
C575.232,NAG,0,1,0,2,0
C579.367,OAG,2,1,0,0,0
C575.16,NAG,3,1,0,0,0
facebook_corpus_msr_1277507,OAG,184,1,2,157,18
C7.609,OAG,13,1,0,0,1
facebook_corpus_msr_233619,CAG,40,1,0,0,1
C579.548.2,NAG,3,1,0,0,1
1278696877,NAG,16,3,0,0,3
C575.339,OAG,18,1,0,16,0
1245638060345143296,CAG,10,1,0,3,0
1250507965838135296,OAG,43,2,0,38,5
1278705049,NAG,17,1,0,1,4
C4.621,OAG,10,3,0,0,3
1245577644780875776,CAG,16,1,0,0,0
C579.592,CAG,19,2,0,15,1
1252479810766397442,OAG,3,2,0,0,2
C575.130,NAG,0,1,0,10,0
1245771535014453255,CAG,14,1,0,13,0
facebook_corpus_msr_809830,OAG,11,1,0,0,3
C575.116,OAG,29,3,1,23,5
facebook_corpus_msr_1648439,NAG,10,1,0,0,1
1245299418464538625,OAG,4,3,0,0,3
1278696583,NAG,20,1,0,0,0
facebook_corpus_msr_1804793,NAG,9,1,0,0,0
facebook_corpus_msr_2111375,NAG,2,1,0,0,1
1245536966533246976,OAG,26,3,0,0,3
1249328487761993729,CAG,26,5,0,21,9
C579.348,OAG,29,4,0,0,6
C577.241,CAG,10,3,0,1,2
facebook_corpus_msr_1804926,CAG,52,5,0,0,8
facebook_corpus_msr_821244,NAG,3,1,0,0,0
facebook_corpus_msr_1805163,NAG,9,1,0,0,0
C575.765.1,NAG,2,1,0,0,0
1278706006,NAG,6,1,4,0,4
1278706668,NAG,16,1,0,0,1
1278686577,NAG,7,1,1,0,5
facebook_corpus_msr_2111273,CAG,13,2,0,0,2
1246329019433226240,OAG,7,1,0,0,0
C9.20,CAG,142,6,0,1,9
C577.104,NAG,11,5,0,2,4
C579.189,NAG,3,1,0,0,1
1245530270184263681,OAG,9,1,0,6,0
C10.1405.1,NAG,6,1,0,0,0
C8.1256,OAG,274,18,0,0,55
1278696284,NAG,17,1,0,0,0
1245627741010972673,OAG,8,1,0,0,0
facebook_corpus_msr_1226718,OAG,374,37,15,0,66
C579.27,CAG,12,1,0,0,2
C579.487.2,OAG,4,1,0,0,0
C8.3327,OAG,25,2,0,0,1
1245411965159133184,OAG,26,3,0,0,3
1278706497,NAG,14,2,0,0,8
C575.487,NAG,0,1,0,3,0
C579.425,OAG,46,6,2,0,5
C26.321,OAG,15,3,0,0,3
C575.34,OAG,39,1,0,30,0
C579.391,OAG,7,2,0,0,1
C579.447,OAG,6,1,1,0,0
facebook_corpus_msr_221579,CAG,48,1,0,41,0
C579.607.2,OAG,5,1,0,0,1
C575.705,CAG,6,1,0,0,0
C575.164,NAG,9,1,0,0,0
1278705690,NAG,19,4,0,0,6
C8.3555,OAG,2,1,0,0,0
facebook_corpus_msr_1360466,OAG,23,1,0,19,0
facebook_corpus_msr_2203238,NAG,30,3,0,0,2
1246054642158653440,OAG,14,3,0,4,3
C9.311.3,CAG,61,1,0,63,0
1246533239260319746,OAG,29,3,0,0,3
C575.509,NAG,0,1,0,2,0
1250463938912718848,NAG,12,1,0,0,5
facebook_corpus_msr_233717,CAG,18,1,2,0,0
1245572957730033665,OAG,7,2,0,0,1
C575.220,OAG,13,1,0,0,0
1249033515468873728,OAG,13,1,0,1,0
1244999511988043777,OAG,22,1,0,18,0
1251488834941882376,OAG,31,4,0,0,4
facebook_corpus_msr_1945442,NAG,0,1,0,1,0
facebook_corpus_msr_640516,OAG,122,1,0,116,4
facebook_corpus_msr_1692695,OAG,29,1,0,24,0
facebook_corpus_msr_1176379,CAG,41,1,1,38,2
1246106645307899905,CAG,19,1,0,16,0
1245662964528467969,OAG,42,3,2,0,12
facebook_corpus_msr_1945563,NAG,7,1,0,0,1
1248547639261450240,OAG,7,1,0,0,0
C8.4499,OAG,5,1,0,1,9
1245747443896946689,OAG,14,3,0,1,2
1278705602,OAG,25,1,0,0,3
facebook_corpus_msr_300676,NAG,0,1,0,0,0
C575.281,NAG,0,1,0,3,0
C577.114,NAG,1,1,0,1,0
C577.339,OAG,22,1,0,23,3
1245694808837914625,OAG,58,2,0,41,1
1245824594029748228,OAG,34,3,0,0,4
1278687104,NAG,3,1,5,0,9
C579.539,OAG,8,1,0,0,0
1278695814,NAG,19,1,0,0,0
C579.753,CAG,8,1,0,0,0
1250406050907344898,OAG,15,1,0,0,0
1278707371,CAG,18,1,0,0,7
C579.476,CAG,7,1,0,0,5
C577.16,NAG,2,1,0,3,0
1245547793696968705,OAG,35,4,0,0,6
1246954950988423168,CAG,13,2,2,0,2
C36.731,CAG,25,1,0,0,0
1278696894,CAG,16,1,0,3,1
1245913067935821825,OAG,12,5,0,0,4
facebook_corpus_msr_1737107,NAG,64,1,5,48,11
C579.340.1,OAG,6,1,0,0,1
C8.2905.3,OAG,6,1,0,0,0
facebook_corpus_msr_1033741,OAG,90,1,1,89,2
C32.11,OAG,9,2,0,0,2
C577.24,NAG,11,1,0,0,0
1246080448821788673,CAG,30,1,0,26,0
facebook_corpus_msr_233940,CAG,22,2,0,0,1
facebook_corpus_msr_233725,OAG,13,2,0,0,3
C575.338,NAG,0,1,0,4,0
1245317434757664769,OAG,23,1,0,21,1
C577.307,NAG,4,1,0,0,0
C575.777,OAG,10,1,0,0,0
1278696436,CAG,3,1,0,0,4
C579.121,OAG,12,1,0,9,1
C7.2117,OAG,10,2,0,0,1
1245614255308550144,OAG,14,3,0,0,2
C8.1419,OAG,6,1,0,2,0
facebook_corpus_msr_1155486,OAG,36,3,0,0,2
C579.404,OAG,8,1,0,0,1
C10.1019.3,OAG,40,3,0,0,2
C24.2485,OAG,33,1,0,3,2
C24.972,CAG,19,1,0,1,2
C579.170,OAG,11,1,0,0,0
1278687049,NAG,9,2,0,0,8
C579.407,NAG,20,1,0,16,0
1253191257951617030,OAG,4,1,0,0,0
C579.281,OAG,12,1,0,0,0
C38.351,CAG,12,3,0,6,2
C575.302,OAG,29,1,0,25,0
facebook_corpus_msr_1945560,CAG,5,1,0,0,0
C579.260.1,CAG,2,1,0,0,1
1278697317,NAG,9,1,0,0,5
1278686166,NAG,9,1,0,0,0
C575.62,NAG,3,1,0,0,0
C8.5019,OAG,3,1,0,0,0
C575.112,NAG,2,1,0,0,0
C579.459,OAG,14,1,0,0,0
C9.17,OAG,4,1,0,0,1
1246295903155167233,OAG,68,1,0,66,1
C575.556,NAG,0,1,0,2,0
C9.256,OAG,15,1,0,0,1
1245613420969218048,OAG,31,6,0,0,9
1245227188904808448,OAG,35,3,0,32,2
C579.748,OAG,17,3,0,0,3
C579.385,OAG,8,1,0,8,0
1278705820,NAG,4,1,0,0,1
C8.2179,OAG,6,1,0,0,1
facebook_corpus_msr_382385,OAG,3,1,0,0,0
C575.222,NAG,0,1,0,1,0
1244954479146840064,OAG,16,2,0,0,3
facebook_corpus_msr_1351268,OAG,7,1,0,0,1
C8.4360,OAG,121,9,0,1,13
1245186403262070784,OAG,16,3,0,0,2
1278706657,CAG,16,1,0,0,0
1245231138139811840,NAG,84,1,1,70,2
C575.280,NAG,7,1,0,0,0
C41.433.1,OAG,168,18,0,0,22
C575.268,NAG,3,1,0,0,0
C575.317,NAG,0,1,0,5,0
facebook_corpus_msr_233758,CAG,16,2,0,0,1
C7.576.1,OAG,17,1,2,0,1
C577.188,OAG,22,1,0,0,2
C579.101,NAG,3,1,1,0,0
C575.129,NAG,17,1,0,0,0
1245899801427877890,OAG,71,1,0,63,5
C575.450,NAG,6,1,0,0,0
C38.746.1,NAG,30,1,0,0,0
C24.3896,OAG,23,3,0,0,3
C8.463,OAG,41,1,1,0,0
1278686742,CAG,12,1,0,0,0
1278686278,NAG,13,1,0,12,1
facebook_corpus_msr_1805123,NAG,11,3,0,0,4
C4.1218,OAG,3,1,0,0,0
C7.1768,OAG,6,1,0,0,0
1247044501891248128,OAG,12,2,0,10,1
C7.966,OAG,33,3,0,1,2
C36.697,CAG,6,1,0,4,0
828003390500302848,OAG,15,1,0,1,3
1250586848474226689,OAG,85,1,0,73,7
1246015678252871681,OAG,34,4,0,0,7
C577.172,OAG,40,1,0,2,0
C575.95,OAG,25,1,0,3,0
C8.4716,OAG,2,1,0,0,0
C8.69,OAG,4,1,0,0,1
C8.4029,OAG,25,3,0,1,6
1246126238491525120,OAG,34,1,0,29,0
facebook_corpus_msr_1241952,NAG,24,2,0,20,2
C7.2566.3,OAG,22,1,1,12,2
1245742902824677384,OAG,13,2,0,0,1
facebook_corpus_msr_29202,NAG,3,2,0,0,2
C579.336,OAG,9,1,1,0,0
C24.772,CAG,288,12,1,0,47
facebook_corpus_msr_1646810,NAG,5,1,0,0,0
C575.546,NAG,0,1,0,1,0
C579.328,NAG,17,2,0,0,2
C19.82,OAG,30,2,0,0,1
facebook_corpus_msr_1716143,NAG,31,2,0,0,3
C4.1570,OAG,1,1,0,0,0
C7.420.2,OAG,3,1,0,0,0
1245723613770072087,OAG,15,1,0,0,3
facebook_corpus_msr_1907026,NAG,5,1,0,0,0
C575.688,CAG,21,1,0,14,0
facebook_corpus_msr_1805161,NAG,17,2,0,0,3
facebook_corpus_msr_1945437,CAG,18,1,0,2,1
C579.407.1,CAG,9,1,0,0,1
C24.2353,OAG,81,2,0,0,1
1246120577972072448,OAG,36,1,0,35,4
C579.712.1,OAG,31,1,0,27,0
C575.1,NAG,4,1,0,0,0
1249964528189628416,OAG,7,2,0,0,1
1278686910,NAG,14,1,0,0,5
1251450442569052160,OAG,36,2,0,0,4
C579.415,OAG,4,1,0,0,1
C577.111,CAG,5,1,0,0,4
C575.480,OAG,51,1,0,45,1
C575.152,OAG,8,1,0,0,0
C36.816.5,NAG,53,2,0,0,7
C579.656,CAG,4,1,0,4,0
C4.1652,OAG,2,1,0,0,1
1245752182424698881,OAG,20,2,0,20,1
C575.276,OAG,79,9,0,65,8
C39.26,NAG,71,7,0,0,11
C10.437,OAG,4,1,0,0,0
C575.668,CAG,10,1,0,7,0
C36.701,OAG,23,3,0,0,4
C577.20,OAG,91,3,0,73,0
1245729190093045760,NAG,2,1,2,4,2
1245204954630905858,OAG,4,1,0,1,0
facebook_corpus_msr_300270,CAG,18,1,0,15,0
facebook_corpus_msr_956391,NAG,8,1,0,0,4
1245636440815362049,NAG,1,1,0,3,0
1245608454888099840,OAG,14,1,0,12,0
facebook_corpus_msr_233628,CAG,43,1,0,36,0
1246668594479427595,OAG,25,3,1,0,12
facebook_corpus_msr_2111377,CAG,6,2,0,0,2
C579.228,OAG,6,1,0,0,1
C4.349,CAG,21,2,1,0,3
1246296973524623361,OAG,42,1,0,28,0
C6.235,NAG,1,1,1,61,4
C7.631.1,OAG,2,1,0,0,0
1278696720,NAG,8,3,0,0,5
C10.1402,NAG,46,2,0,0,10
C575.253,OAG,5,1,0,0,0
C575.692,NAG,1,1,0,0,0
C579.350,OAG,14,1,0,11,0
facebook_corpus_msr_1236386,OAG,26,1,0,23,0
C7.1563,CAG,14,2,0,2,1
1246376616629919744,NAG,10,1,0,9,0
C575.27,CAG,22,1,0,17,0
C575.611,OAG,47,1,0,0,0
C579.159,OAG,10,2,0,0,2
C575.386,OAG,1,1,0,0,0
facebook_corpus_msr_671942,OAG,21,1,1,16,0
C61.408,OAG,1,1,0,0,0
1247368077680885760,OAG,49,1,0,42,0
C579.574,OAG,6,1,0,0,0
1246132583701909505,OAG,39,2,0,0,3
facebook_corpus_msr_654936,CAG,15,1,0,0,1
C38.45,OAG,9,3,0,4,2
C24.4420,OAG,188,9,0,0,25
C8.2623,OAG,9,1,0,0,0
facebook_corpus_msr_1226690,NAG,26,1,0,0,1
C577.239.1,NAG,2,1,0,1,0
C575.249,NAG,4,1,0,0,1
C575.181,NAG,5,1,0,0,0
C575.365,NAG,4,1,0,0,0
1245363779895832583,OAG,37,3,1,35,2
1278697175,NAG,10,1,0,0,1
1278707052,CAG,14,2,0,1,3
1278697211,NAG,9,2,0,0,1
1278706418,NAG,12,1,0,3,1
C579.537,OAG,14,1,0,0,0
C575.776.1,OAG,6,1,0,5,0
1244874624560590849,OAG,4,1,0,0,1
1278687069,NAG,16,2,0,0,3
1278686009,NAG,13,2,0,0,2
C577.122,OAG,19,1,0,0,0
C579.298,OAG,2,1,0,2,0
facebook_corpus_msr_671925,OAG,7,1,1,0,0
1278696482,OAG,9,1,0,0,0
1246145377603997696,OAG,4,3,0,0,2
1245362347402649602,OAG,3,1,0,0,0
C579.585,OAG,2,1,0,0,0
C24.1355,OAG,487,64,0,0,84
C575.169,OAG,29,1,0,0,4
C36.717,NAG,12,1,0,0,1
C4.2162,OAG,20,2,0,0,7
C8.4857,OAG,19,3,0,0,3
1245665048766238721,OAG,9,1,5,0,0
1247025133803331584,OAG,23,5,0,0,4
C579.782,OAG,6,1,0,0,0
C579.104,CAG,3,1,0,0,1
1278707240,CAG,22,2,0,0,4
C579.643.1,OAG,27,1,1,0,0
C7.2529,OAG,5,1,0,0,0
C575.495,OAG,27,1,0,0,0
1247453089398808576,NAG,29,1,0,27,1
1245739898214195204,NAG,12,2,0,0,4
1252544227826778112,NAG,4,1,0,3,0
C579.671,OAG,4,2,0,0,2
1245683592006471681,OAG,48,4,0,50,11
1278696095,CAG,5,2,0,0,1
C575.468,NAG,6,1,0,4,0
1246764366982082565,OAG,20,3,0,0,8
C579.407.5,OAG,21,3,0,0,2
