,ID,Gender,words,sents,numbers,unknowns,punctuation
14667,C579.407.2,NGEN,50,1,0,42,0
14668,C579.343,NGEN,6,1,0,0,0
14669,C24.16,GEN,18,1,1,0,0
14670,facebook_corpus_msr_1692679,NGEN,6,1,0,0,0
14671,C575.277,NGEN,1,1,0,0,0
14672,C575.375,NGEN,12,1,0,0,1
14673,C575.136,NGEN,9,1,1,0,0
14674,C579.331.5,NGEN,231,1,0,186,2
14675,1245413974700507136,NGEN,17,1,0,14,0
14676,C7.654,GEN,7,1,0,0,0
14677,C8.4227,GEN,21,2,1,0,2
14678,C40.4,GEN,39,1,0,0,2
14679,facebook_corpus_msr_1063694,NGEN,88,2,0,77,2
14680,C577.36,GEN,9,1,0,1,0
14681,C41.282.2,GEN,66,3,1,0,6
14682,1247064176129761282,NGEN,5,3,0,0,2
14683,1251998826623307777,NGEN,13,1,0,0,0
14684,C577.90,NGEN,16,1,0,0,0
14685,C575.530,NGEN,4,1,0,3,0
14686,1245626398430998529,GEN,39,3,1,0,5
14687,C579.544,NGEN,3,1,1,0,0
14688,C4.613,GEN,2,1,0,0,0
14689,1245601080043433984,NGEN,17,1,0,0,0
14690,1245244970774040577,NGEN,36,1,0,40,4
14691,1278696973,NGEN,18,1,0,0,0
14692,C575.41,NGEN,33,1,0,0,0
14693,C575.693,NGEN,5,1,0,0,0
14694,facebook_corpus_msr_53421,NGEN,11,4,0,0,5
14695,C575.558,NGEN,2,1,0,0,0
14696,C8.5037,GEN,83,4,0,2,6
14697,C577.287,NGEN,2,1,0,0,0
14698,1278686567,NGEN,12,2,0,0,1
14699,1278697180,NGEN,13,1,1,0,2
14700,1245573870351814662,NGEN,59,2,0,49,1
14701,1252299688491069443,NGEN,7,2,0,0,1
14702,C575.121,NGEN,8,1,0,6,0
14703,C579.139,NGEN,3,1,0,0,0
14704,1246047452114718721,NGEN,25,3,0,0,2
14705,1278696882,NGEN,7,1,1,0,2
14706,facebook_corpus_msr_1589695,NGEN,13,1,0,0,0
14707,1246062928580640769,NGEN,7,2,0,0,1
14708,1278707185,NGEN,18,1,0,1,3
14709,C8.2676,GEN,49,1,0,0,7
14710,C575.579,NGEN,17,1,0,2,0
14711,C575.644,NGEN,17,1,0,14,0
14712,C579.669,NGEN,2,1,0,0,0
14713,C579.308,NGEN,7,1,0,5,0
14714,1245768109375377413,NGEN,11,2,0,0,2
14715,C7.881,GEN,10,2,0,0,1
14716,C575.710.1,NGEN,2,1,0,0,0
14717,1245442565484294144,NGEN,27,2,0,0,1
14718,1278706499,NGEN,16,1,0,0,3
14719,facebook_corpus_msr_716072,NGEN,20,2,0,0,2
14720,C575.748,NGEN,9,1,0,8,0
14721,C579.659,NGEN,2,1,0,0,0
14722,facebook_corpus_msr_1684384,NGEN,7,1,0,0,1
14723,facebook_corpus_msr_1805354,NGEN,5,1,0,0,1
14724,C579.691,NGEN,10,1,0,0,1
14725,C575.5,NGEN,5,1,0,0,1
14726,C577.79,NGEN,16,1,0,0,0
14727,C577.68.2,NGEN,11,1,2,0,1
14728,C575.622.4,NGEN,3,1,0,0,0
14729,C577.312,GEN,48,2,0,43,2
14730,C575.766,NGEN,52,1,0,52,0
14731,C579.481,NGEN,4,2,1,0,0
14732,1369614466510389252,NGEN,46,1,0,0,0
14733,1278696648,NGEN,8,1,0,1,1
14734,1278705697,NGEN,14,1,0,1,1
14735,1278707352,NGEN,16,1,0,0,1
14736,1245950069326503938,NGEN,15,3,0,0,2
14737,1278686397,NGEN,8,2,0,0,1
14738,C577.201,NGEN,9,1,0,2,3
14739,C8.3909,GEN,23,1,0,1,1
14740,C4.1908,GEN,19,2,0,0,3
14741,C8.3895,GEN,12,1,0,0,1
14742,C575.767,NGEN,42,1,0,43,1
14743,1245935320090083328,NGEN,67,1,2,47,0
14744,1244874027899875328,NGEN,13,1,0,0,0
14745,C579.696,NGEN,28,1,0,27,0
14746,1278686961,NGEN,13,1,0,0,3
14747,1245594991235198977,NGEN,24,3,0,0,5
14748,C575.115,NGEN,4,1,0,0,0
14749,C577.134,GEN,24,1,0,22,0
14750,1253551153058545666,NGEN,17,3,0,0,3
14751,1245024415856852992,NGEN,29,3,0,0,6
14752,1245381006548291584,NGEN,22,3,0,0,2
14753,1278696762,NGEN,5,2,0,0,2
14754,C575.616,NGEN,8,1,0,0,0
14755,C8.466,GEN,6,1,0,0,0
14756,C575.201,GEN,32,6,0,0,5
14757,1278705110,NGEN,9,2,0,0,2
14758,C577.181.2,NGEN,19,4,0,0,6
14759,C24.3122,GEN,159,3,2,0,22
14760,1246676270705827840,NGEN,2,1,0,0,0
14761,C579.143,NGEN,4,1,0,0,0
14762,facebook_corpus_msr_1805700,NGEN,3,1,0,0,0
14763,facebook_corpus_msr_809802,NGEN,7,1,0,6,0
14764,facebook_corpus_msr_300349,NGEN,1,1,0,0,0
14765,C575.572,NGEN,3,1,0,9,0
14766,1245384637603438593,NGEN,33,2,0,25,3
14767,C577.240,NGEN,11,1,0,8,0
14768,C579.710.4,NGEN,11,1,0,0,0
14769,facebook_corpus_msr_1261751,NGEN,2,1,0,0,0
14770,1245423087962611712,NGEN,13,2,0,11,1
14771,C8.2332,GEN,9,1,0,0,0
14772,C575.532,NGEN,7,1,0,5,0
14773,C579.743,NGEN,3,1,0,0,0
14774,C575.641,NGEN,9,2,0,0,2
14775,C575.75,NGEN,8,1,0,0,1
14776,C579.351,NGEN,40,2,0,0,2
14777,1278696127,NGEN,13,1,0,0,0
14778,C575.444,NGEN,10,1,0,0,0
14779,C579.545,NGEN,14,2,0,0,1
14780,C36.338,GEN,16,1,0,0,0
14781,C577.88,NGEN,4,1,0,9,4
14782,C24.1039,GEN,38,3,0,0,2
14783,1245401670927843328,NGEN,10,2,0,0,2
14784,C37.7.2,GEN,38,3,0,0,4
14785,C579.712.2,NGEN,5,1,0,0,0
14786,1245673316112875521,NGEN,39,2,1,35,1
14787,1245027383930847233,NGEN,44,2,1,40,1
14788,facebook_corpus_msr_288091,NGEN,5,1,0,0,0
14789,C579.199,NGEN,3,1,0,0,0
14790,C575.247,NGEN,3,1,0,0,0
14791,1278695827,NGEN,11,1,0,0,0
14792,1278705796,NGEN,13,1,1,1,1
14793,1246234456555507715,NGEN,19,1,0,0,3
14794,C575.443,NGEN,5,1,0,4,0
14795,1278686134,NGEN,4,1,0,0,0
14796,C579.627,NGEN,14,1,0,12,0
14797,1278706587,NGEN,21,1,0,0,1
14798,C575.85,NGEN,13,1,0,0,3
14799,C577.247,NGEN,14,1,0,0,2
14800,facebook_corpus_msr_233712,NGEN,24,1,0,0,1
14801,facebook_corpus_msr_556278,NGEN,11,1,0,0,0
14802,C68.421,GEN,29,5,0,1,5
14803,facebook_corpus_msr_979360,NGEN,59,6,0,0,6
14804,facebook_corpus_msr_1804939,NGEN,33,3,0,0,3
14805,C579.673,NGEN,12,1,0,0,3
14806,1246013333209112577,NGEN,17,1,0,11,0
14807,C579.674.1,NGEN,2,1,0,2,0
14808,1278706836,NGEN,11,1,0,0,0
14809,C579.349,NGEN,13,1,0,0,1
14810,C579.646,NGEN,95,4,1,0,5
14811,facebook_corpus_msr_1692619,GEN,7,1,1,0,0
14812,C575.406,NGEN,14,1,0,0,0
14813,C577.159,NGEN,142,2,0,130,8
14814,C579.400,NGEN,3,1,0,0,0
14815,1245601946574053378,NGEN,4,1,0,0,0
14816,1245754625447170048,NGEN,57,1,0,46,0
14817,1278696508,NGEN,5,1,0,0,0
14818,C577.31,NGEN,5,1,1,0,0
14819,1278686929,NGEN,10,2,0,0,1
14820,facebook_corpus_msr_1805432,NGEN,3,1,0,0,0
14821,C577.163,NGEN,2,1,0,0,0
14822,C579.166,NGEN,17,1,0,0,0
14823,1278695837,NGEN,6,1,0,0,0
14824,C8.3524,GEN,62,1,0,11,1
14825,C577.49,GEN,45,2,0,44,1
14826,facebook_corpus_msr_2242049,NGEN,1,1,0,0,0
14827,C579.219,NGEN,1,1,0,0,0
14828,C24.966,GEN,88,5,1,0,7
14829,1246152662204035072,NGEN,2,1,0,0,0
14830,C10.1039,GEN,18,2,0,0,2
14831,C575.429,NGEN,4,1,0,0,0
14832,C579.113,NGEN,30,1,0,0,0
14833,1278706992,NGEN,11,1,0,0,0
14834,C575.73,NGEN,8,1,0,0,0
14835,C579.596,NGEN,2,1,0,0,0
14836,1244958764026871808,NGEN,24,5,2,0,4
14837,C579.658.1,NGEN,115,3,0,0,9
14838,637067581216702464,NGEN,17,4,0,0,3
14839,C579.331.1,NGEN,58,5,0,53,5
14840,C577.181,NGEN,209,8,0,0,24
14841,C577.91,NGEN,22,1,0,25,0
14842,C39.56,GEN,88,4,0,0,6
14843,C10.1244,GEN,55,3,0,0,5
14844,C9.177,GEN,1013,16,2,829,56
14845,C24.849,GEN,115,6,0,0,12
14846,1278705138,NGEN,9,1,0,0,1
14847,C575.715,NGEN,4,1,0,2,0
14848,C579.414,NGEN,3,1,0,0,0
14849,facebook_corpus_msr_300482,NGEN,1,1,0,0,0
14850,facebook_corpus_msr_917595,NGEN,13,1,0,0,0
14851,C575.742,NGEN,3,1,0,0,0
14852,C579.352,NGEN,19,1,0,0,0
14853,C7.1856,GEN,36,2,0,3,3
14854,facebook_corpus_msr_1351240,NGEN,24,1,0,0,0
14855,C7.990,GEN,5,1,0,0,0
14856,C24.719,GEN,3,1,0,0,0
14857,facebook_corpus_msr_654892,NGEN,84,3,1,70,7
14858,facebook_corpus_msr_656341,NGEN,63,1,0,53,1
14859,C575.248,NGEN,9,1,0,8,0
14860,C577.251,NGEN,6,1,0,0,1
14861,C579.533,NGEN,5,1,0,0,0
14862,C579.781.4,NGEN,101,2,2,0,3
14863,C579.40,NGEN,4,1,0,4,1
14864,1278686890,NGEN,8,1,0,2,0
14865,C575.491,NGEN,10,1,0,0,0
14866,C575.240,NGEN,5,1,0,5,0
14867,1250953041487867904,NGEN,15,3,0,0,6
14868,C579.365,NGEN,11,1,0,0,0
14869,1245605970413117442,NGEN,12,2,0,0,1
14870,1278697394,NGEN,25,2,0,0,2
14871,1245914890390257664,NGEN,10,1,0,2,1
14872,C44.203,GEN,2,1,0,40,1
14873,C575.305,NGEN,2,1,0,0,0
14874,1245209685193420800,NGEN,9,1,0,0,0
14875,facebook_corpus_msr_747706,NGEN,11,3,0,0,3
14876,C10.348.1,GEN,32,3,0,0,3
14877,1278707150,NGEN,10,3,0,0,2
14878,C575.331,NGEN,1,1,0,7,0
14879,facebook_corpus_msr_1945607,NGEN,0,1,0,5,0
14880,1245655978109894657,GEN,13,1,0,15,0
14881,1246077735027367939,NGEN,39,5,0,29,5
14882,1245362826819981312,NGEN,12,1,0,12,0
14883,C8.249.1,GEN,5,1,0,0,0
14884,C579.354,NGEN,10,1,0,10,0
14885,facebook_corpus_msr_300273,NGEN,2,1,0,0,0
14886,C577.239,NGEN,39,1,0,36,2
14887,C579.748.2,NGEN,15,3,0,2,5
14888,C24.4565,GEN,5,1,0,0,0
14889,1278705514,NGEN,15,3,0,0,4
14890,C577.106,NGEN,7,1,0,1,0
14891,1249174866697355265,NGEN,58,2,1,54,5
14892,facebook_corpus_msr_26277,NGEN,4,1,0,0,0
14893,C579.84,NGEN,6,1,0,6,0
14894,1256100553249050626,NGEN,31,3,0,0,3
14895,1245953689941979136,NGEN,14,2,0,13,1
14896,1249426268203782144,NGEN,4,1,0,0,0
14897,C10.1419,GEN,52,10,0,16,10
14898,1245975996961939462,NGEN,15,3,0,0,2
14899,1245798897357856768,NGEN,18,2,0,0,3
14900,C7.1453,GEN,22,2,0,0,0
14901,C577.61,NGEN,132,6,2,13,6
14902,C577.40,NGEN,2,1,0,4,0
14903,1245743345705594882,NGEN,4,1,0,0,0
14904,1245566577325395968,NGEN,36,4,0,0,4
14905,C575.625.1,NGEN,4,1,0,0,0
14906,1278707301,NGEN,17,1,0,20,2
14907,C8.4287,GEN,19,5,0,0,4
14908,1278696093,NGEN,13,1,1,0,3
14909,1245744837019787265,NGEN,11,1,1,0,2
14910,1278685972,NGEN,4,1,0,0,3
14911,1278706659,NGEN,14,2,1,0,1
14912,facebook_corpus_msr_1692636,NGEN,16,1,0,4,3
14913,C579.419,NGEN,4,1,0,0,0
14914,facebook_corpus_msr_1563595,NGEN,22,1,0,0,2
14915,C577.212,NGEN,16,1,0,13,0
14916,C579.117,NGEN,8,2,0,0,3
14917,C575.300,NGEN,10,1,0,0,1
14918,C8.3964,GEN,32,1,0,0,2
14919,facebook_corpus_msr_1437559,NGEN,22,1,4,14,17
14920,1250412491143655431,NGEN,9,3,0,0,2
14921,C579.135,NGEN,20,1,0,0,0
14922,C36.406,GEN,8,1,0,0,0
14923,C4.2030.3,GEN,33,1,0,0,0
14924,1246149630011641858,NGEN,31,1,0,28,1
14925,facebook_corpus_msr_221615,NGEN,16,1,0,0,2
14926,C575.238,NGEN,9,1,0,0,0
14927,facebook_corpus_msr_1805575,NGEN,3,3,0,1,3
14928,C575.431,NGEN,18,3,0,0,2
14929,1278706415,NGEN,12,3,0,0,2
14930,C579.706,NGEN,1,1,0,0,0
14931,C20.265,GEN,4,1,0,0,1
14932,C39.45,GEN,76,4,0,0,7
14933,1245938303376883712,NGEN,3,2,0,0,1
14934,C38.633.1,GEN,9,1,0,0,0
14935,facebook_corpus_msr_1610621,NGEN,2,1,0,0,0
14936,1245332497866473473,NGEN,18,1,0,16,0
14937,C41.418.5,GEN,450,38,5,0,58
14938,facebook_corpus_msr_233879,NGEN,14,1,0,0,0
14939,C577.155,NGEN,3,1,0,0,0
14940,C575.517,NGEN,3,1,0,5,1
14941,C8.4174,GEN,9,1,0,0,3
14942,1246056327937314816,NGEN,26,4,0,0,3
14943,C577.29,NGEN,7,1,0,0,1
14944,C577.12,NGEN,11,3,1,3,3
14945,facebook_corpus_msr_1737133,NGEN,4,1,0,0,1
14946,facebook_corpus_msr_2242052,NGEN,2,1,0,1,0
14947,C579.778.3,NGEN,35,1,0,0,0
14948,C575.744,NGEN,86,1,0,83,0
14949,C7.393,GEN,77,6,0,0,10
14950,C575.23,NGEN,1,1,0,0,0
14951,1245939333967667201,NGEN,52,1,0,40,0
14952,C8.1205,GEN,13,5,0,0,4
14953,C577.259,NGEN,15,1,0,10,4
14954,C8.4682,GEN,17,1,0,3,0
14955,C40.169,GEN,10,2,0,0,2
14956,facebook_corpus_msr_26264,NGEN,20,2,0,0,3
14957,C579.370,NGEN,12,1,0,0,1
14958,C575.264,NGEN,15,1,0,0,0
14959,1246704529426354177,NGEN,44,6,0,0,5
14960,C575.411,NGEN,12,1,0,12,0
14961,C575.709,NGEN,3,1,0,0,0
14962,C575.656,NGEN,12,1,0,0,0
14963,C575.196,NGEN,4,1,0,0,0
14964,1278705054,NGEN,17,2,0,0,2
14965,facebook_corpus_msr_300612,NGEN,3,1,0,0,0
14966,C575.265,NGEN,14,2,0,0,1
14967,C4.151,GEN,8,1,0,6,0
14968,1246207413306503168,NGEN,27,5,0,0,4
14969,C579.80,NGEN,6,1,0,5,0
14970,C579.637.1,NGEN,3,1,0,0,0
14971,1278685478,NGEN,25,1,0,0,2
14972,1244949270291271681,NGEN,42,3,0,0,4
14973,1278696056,NGEN,6,3,0,0,2
14974,C579.470,NGEN,6,1,0,0,0
14975,C10.1385.5,GEN,112,12,1,0,19
14976,C575.127,NGEN,11,1,0,0,0
14977,facebook_corpus_msr_409081,NGEN,9,1,0,0,1
14978,C575.134,NGEN,4,1,0,0,0
14979,1278687042,NGEN,20,2,0,4,1
14980,1246068875466133506,NGEN,30,3,0,28,8
14981,1244994504236494854,NGEN,4,1,0,1,1
14982,C579.514,NGEN,10,1,0,0,0
14983,facebook_corpus_msr_484118,NGEN,8,3,0,0,3
14984,C8.5020,GEN,9,1,0,0,0
14985,C575.417,NGEN,30,1,0,25,0
14986,1252507931221737472,NGEN,20,2,4,0,6
14987,C7.50,GEN,26,1,0,0,0
14988,C575.760,NGEN,2,1,0,5,0
14989,facebook_corpus_msr_956294,NGEN,8,2,0,0,1
14990,C579.327,NGEN,5,1,0,0,0
14991,C577.133,NGEN,23,1,0,20,0
14992,1246096503929630721,NGEN,43,1,0,42,0
14993,C38.176,GEN,11,2,0,0,1
14994,C38.508,GEN,12,1,0,0,5
14995,C579.729,NGEN,9,1,0,0,0
14996,1278707103,NGEN,16,1,0,0,0
14997,C575.744.2,NGEN,6,1,0,0,0
14998,C575.593,NGEN,20,1,0,0,0
14999,C24.2809.4,GEN,20,3,0,1,3
15000,C7.702,GEN,3,1,0,3,1
15001,1256879944799383554,NGEN,7,1,0,0,2
15002,C575.768,NGEN,3,1,0,0,0
15003,facebook_corpus_msr_1805254,NGEN,11,3,0,0,5
15004,1246664055709786114,NGEN,26,1,0,22,1
15005,1245590424539947009,NGEN,32,4,0,0,5
15006,C579.144,NGEN,1,1,0,0,0
15007,1278696784,NGEN,11,1,0,0,2
15008,C575.440,NGEN,6,1,0,0,0
15009,C579.541,NGEN,1,1,0,2,0
15010,C9.267,GEN,3,1,0,0,1
15011,1247373023952261121,NGEN,36,1,0,36,2
15012,C577.99,NGEN,16,1,0,1,0
15013,1278695963,NGEN,18,3,0,1,3
15014,C577.333.1,NGEN,97,4,1,0,1
15015,1278706400,NGEN,16,4,0,0,3
15016,C577.327,NGEN,11,2,0,0,2
15017,C577.45,NGEN,7,1,0,0,1
15018,C579.136,NGEN,5,1,0,0,0
15019,C8.14130,GEN,126,2,0,0,9
15020,1278685993,NGEN,8,1,0,3,1
15021,1278706777,NGEN,11,2,6,0,4
15022,C579.53,NGEN,5,1,0,0,0
15023,1278696914,NGEN,16,1,0,0,2
15024,1248640548744781826,NGEN,6,1,1,0,1
15025,C575.590,NGEN,3,1,0,0,0
15026,C577.250,NGEN,5,2,0,0,2
15027,1245962598954090497,NGEN,36,2,0,28,4
15028,1245779978299437057,NGEN,4,2,0,0,1
15029,1278686988,NGEN,14,1,0,0,3
15030,1246889221731700736,NGEN,24,1,0,23,0
15031,C579.123,NGEN,9,1,0,0,0
15032,C25.465,GEN,22,2,1,0,1
15033,1278697359,NGEN,21,2,2,0,4
15034,1245610151609950208,NGEN,18,3,0,0,3
15035,1249991361513656328,NGEN,15,2,0,0,6
15036,C579.2,NGEN,9,2,0,0,1
15037,1245602928603181064,GEN,68,4,0,63,10
15038,1245856345850445829,NGEN,7,1,0,2,0
15039,C575.45,NGEN,2,1,0,31,0
15040,1245095937871171584,NGEN,16,1,0,12,2
15041,C575.735,NGEN,5,1,0,0,0
15042,1252471450071699458,NGEN,39,5,0,0,6
15043,C575.254,NGEN,52,1,0,0,0
15044,1246000881167765504,NGEN,43,1,0,0,0
15045,1245739230753669120,NGEN,13,1,0,0,0
15046,C7.735,GEN,13,1,0,0,3
15047,C7.316,GEN,12,1,0,0,0
15048,C579.132,NGEN,24,1,0,0,0
15049,C575.65,NGEN,72,1,0,49,0
15050,C579.483,NGEN,2,1,0,0,0
15051,1247127655939375105,NGEN,10,2,0,0,3
15052,C577.170,GEN,12,1,0,0,0
15053,1248165587324260352,NGEN,22,1,0,14,0
15054,facebook_corpus_msr_233729,NGEN,18,1,0,0,1
15055,C579.252,NGEN,5,1,0,0,0
15056,C8.3537,GEN,19,1,0,0,2
15057,C577.167,NGEN,18,1,0,0,0
15058,C577.235,NGEN,6,1,0,2,0
15059,facebook_corpus_msr_2111135,NGEN,8,1,0,0,3
15060,facebook_corpus_msr_1169495,NGEN,9,1,0,0,1
15061,C575.155,NGEN,3,1,0,0,0
15062,C579.598.1,NGEN,13,1,0,9,0
15063,C8.3579,GEN,34,10,0,0,11
15064,C579.451,NGEN,9,1,0,0,0
15065,1246390919537950721,NGEN,36,1,0,33,1
15066,facebook_corpus_msr_1805130,NGEN,82,8,0,0,8
15067,1245545993073872896,NGEN,65,1,1,54,2
15068,C579.595,NGEN,48,1,0,41,12
15069,1278705124,NGEN,24,1,0,0,5
15070,C24.834.1,GEN,96,13,1,17,17
15071,C579.182,NGEN,31,1,0,8,2
15072,1245044930860306432,NGEN,15,2,0,13,1
15073,1245517689713385472,NGEN,26,1,0,0,4
15074,1245418151841431554,NGEN,13,1,0,0,0
15075,facebook_corpus_msr_1775241,NGEN,8,2,0,0,2
15076,C575.44,NGEN,10,5,0,0,5
15077,1245625695155322880,NGEN,7,2,0,0,2
15078,facebook_corpus_msr_1034480,NGEN,12,1,0,0,2
15079,C33.452,GEN,13,1,0,0,0
15080,C7.1006,GEN,7,1,0,1,0
15081,C577.333.3,GEN,15,1,0,0,0
15082,facebook_corpus_msr_1041532,NGEN,11,1,0,0,0
15083,1245736596810248192,NGEN,16,1,0,15,0
15084,1245611865318645761,NGEN,17,2,0,16,2
15085,1245225967561216002,NGEN,26,1,0,22,2
15086,1278705147,NGEN,24,1,0,0,0
15087,facebook_corpus_msr_979342,NGEN,151,9,0,123,15
15088,C575.672,NGEN,2,3,0,6,2
15089,1278696343,NGEN,10,3,0,0,2
15090,1278706977,NGEN,21,1,0,0,2
15091,C38.212,GEN,10,1,0,0,0
15092,C575.395,NGEN,5,1,0,0,0
15093,C8.3241,GEN,15,1,0,0,0
15094,1246075557969719296,NGEN,10,2,0,0,1
15095,1245403719748825089,NGEN,17,1,0,0,0
15096,C36.918,GEN,12,1,0,5,6
15097,1247823397029101568,NGEN,11,1,1,0,5
15098,C577.246,NGEN,9,1,0,4,0
15099,facebook_corpus_msr_2111128,NGEN,47,3,0,0,3
15100,C579.532,GEN,14,1,0,0,1
15101,1278705791,NGEN,14,1,0,0,4
15102,C4.525,GEN,15,1,0,0,1
15103,facebook_corpus_msr_1907004,GEN,24,3,0,0,2
15104,facebook_corpus_msr_300598,NGEN,1,1,0,0,0
15105,facebook_corpus_msr_1945596,NGEN,9,1,0,0,0
15106,C24.973,GEN,20,1,0,0,1
15107,C575.318,NGEN,6,1,0,0,1
15108,C577.283,NGEN,0,1,0,5,0
15109,1246394899164872704,NGEN,28,2,0,29,5
15110,C579.739,NGEN,38,2,0,0,7
15111,C575.525,NGEN,1,1,0,0,0
15112,C579.342,NGEN,11,1,0,0,0
15113,C7.425,GEN,25,3,0,0,5
15114,C24.4250,GEN,33,1,0,0,4
15115,C577.177,NGEN,2,1,0,0,2
15116,1246067506663415813,NGEN,8,1,0,0,0
15117,C579.255,NGEN,27,1,0,25,0
15118,C575.439,NGEN,14,1,0,11,0
15119,C8.4396,GEN,13,1,0,0,0
15120,C25.510,GEN,6,1,0,0,0
15121,C579.678,NGEN,8,1,0,0,0
15122,C575.132,NGEN,2,2,0,0,1
15123,C36.682,GEN,4,1,0,0,1
15124,1245676218315227136,NGEN,9,1,0,0,0
15125,1278707024,NGEN,10,1,1,0,0
15126,C61.11,GEN,19,1,0,0,0
15127,C577.320,NGEN,82,1,0,71,0
15128,C575.188,NGEN,1,1,0,1,0
15129,C8.4609,GEN,50,5,0,0,12
15130,1278687025,NGEN,5,1,0,0,1
15131,1246447594118807557,NGEN,4,2,0,0,1
15132,C579.216,NGEN,17,1,1,0,2
15133,facebook_corpus_msr_233653,NGEN,15,1,0,0,0
15134,C579.449,NGEN,12,1,0,0,8
15135,C7.905.4,GEN,37,3,0,3,10
15136,1247044533768146944,NGEN,15,1,0,0,1
15137,C8.2139,GEN,14,1,0,9,1
15138,C4.990.1,GEN,12,1,0,1,0
15139,C575.392.2,NGEN,39,1,0,0,0
15140,C579.606,NGEN,4,1,0,0,0
15141,C24.1245,GEN,7,1,0,0,0
15142,1246097152503209989,NGEN,42,3,0,0,5
15143,C19.190,GEN,6,1,0,0,0
15144,C579.502.2,NGEN,2,1,0,3,0
15145,1246399270959198208,NGEN,25,2,0,17,2
15146,1245420832970555393,NGEN,32,4,0,0,3
15147,C579.299,NGEN,10,1,0,8,1
15148,C579.62,NGEN,3,1,0,0,0
15149,C575.256,NGEN,5,1,0,0,0
15150,C579.503,NGEN,19,4,0,0,4
15151,1245395161208639488,NGEN,12,2,0,10,1
15152,C575.10,NGEN,0,1,0,10,0
15153,1278706667,NGEN,6,1,0,0,1
15154,1243908865801871361,NGEN,35,6,0,0,5
15155,1278706564,NGEN,18,1,0,1,2
15156,C577.208,NGEN,7,1,0,3,0
15157,1246802641960632320,NGEN,7,1,0,6,0
15158,1278707204,NGEN,14,1,0,2,1
15159,C8.2754,GEN,7,1,0,0,0
15160,1245313906592976896,NGEN,15,1,0,0,0
15161,C25.521,GEN,28,1,0,0,0
15162,C579.717,NGEN,2,1,0,0,0
15163,C579.30,NGEN,33,1,0,34,1
15164,1278686973,NGEN,9,1,0,0,1
15165,1245757132030349312,NGEN,23,2,0,22,2
15166,C8.6294,GEN,63,1,1,0,0
15167,C38.322,GEN,32,1,0,2,10
15168,C579.254,NGEN,6,1,0,5,0
15169,C575.141,NGEN,15,1,0,0,0
15170,1245564966486278151,NGEN,3,1,0,0,3
15171,1278696614,NGEN,13,1,0,0,2
15172,facebook_corpus_msr_300410,NGEN,7,1,0,0,0
15173,C575.704,NGEN,8,1,0,0,0
15174,1245603935974375424,NGEN,44,1,0,36,0
15175,C577.4,NGEN,1,1,0,0,0
15176,1245735482996080641,NGEN,31,4,0,32,3
15177,C8.3586,GEN,11,1,0,2,0
15178,C38.489,GEN,4,1,0,0,0
15179,1245229839742693376,NGEN,31,1,0,1,0
15180,1247000438072721414,NGEN,43,3,0,38,2
15181,C8.150,GEN,47,6,0,0,7
15182,1245468412110749696,NGEN,33,2,0,0,2
15183,C8.3970,GEN,42,7,1,0,10
15184,C577.67,NGEN,2,1,0,0,0
15185,C8.3941,GEN,7,1,0,0,0
15186,facebook_corpus_msr_337260,NGEN,249,33,0,0,35
15187,facebook_corpus_msr_1537021,NGEN,12,1,0,0,0
15188,1278697416,NGEN,9,1,0,0,1
15189,1245925436472709123,NGEN,30,1,0,26,0
15190,C579.557,NGEN,6,1,0,0,0
15191,C575.78,NGEN,14,1,0,0,0
15192,C575.362,NGEN,9,1,0,0,0
15193,C579.583,NGEN,75,1,1,0,6
15194,1278705864,NGEN,8,4,0,0,4
15195,C577.319,NGEN,1,1,0,0,0
15196,C579.6,NGEN,13,1,0,0,1
15197,C575.534,NGEN,3,1,0,0,0
15198,C575.328,GEN,20,1,2,2,0
15199,facebook_corpus_msr_688524,NGEN,12,1,0,0,0
15200,C575.142,NGEN,1,1,0,0,0
15201,C10.585,GEN,16,3,0,0,2
15202,C579.354.1,NGEN,301,1,0,240,2
15203,facebook_corpus_msr_485181,NGEN,13,1,0,0,4
15204,1245766507935588354,NGEN,80,1,0,75,2
15205,facebook_corpus_msr_1804914,NGEN,33,2,0,0,3
15206,1278706651,NGEN,10,1,1,0,0
15207,C36.310,GEN,40,2,0,0,2
15208,C24.4765,GEN,404,14,3,0,32
15209,1246122449759916033,NGEN,38,1,0,30,1
15210,C26.114,GEN,36,1,0,0,1
15211,C579.223,NGEN,5,1,0,0,0
15212,C575.719,NGEN,2,1,0,0,0
15213,C577.231,NGEN,16,1,0,0,1
15214,C579.674.5,NGEN,0,1,0,1,0
15215,C575.261,NGEN,4,1,0,0,0
15216,C577.248,NGEN,52,1,0,2,0
15217,C577.321.1,NGEN,21,1,0,0,0
15218,C579.427,NGEN,32,1,0,0,0
15219,facebook_corpus_msr_1805754,NGEN,15,1,0,0,0
15220,1278687129,NGEN,4,2,0,0,1
15221,1278686591,NGEN,11,1,0,0,1
15222,1278695956,NGEN,11,2,1,0,1
15223,C8.3963,GEN,3,1,0,0,7
15224,facebook_corpus_msr_1987962,NGEN,4,1,0,0,1
15225,C579.78,NGEN,2,1,0,0,0
15226,1245730097698459653,NGEN,5,1,0,0,0
15227,facebook_corpus_msr_656225,NGEN,32,4,0,0,4
15228,1245583680560443393,NGEN,29,1,0,29,0
15229,1255496758161018888,NGEN,27,1,0,21,0
15230,C575.315.3,NGEN,0,1,0,1,0
15231,1278706445,NGEN,5,1,0,0,0
