ID	Gender	words	sents	numbers	unknowns	punctuation
C7.1563	GEN	14	2	0	2	1
1246376616629919744	NGEN	10	1	0	9	0
C575.27	NGEN	22	1	0	17	0
C575.611	NGEN	47	1	0	0	0
C579.159	NGEN	10	2	0	0	2
C575.386	NGEN	1	1	0	0	0
facebook_corpus_msr_671942	NGEN	21	1	1	16	0
C61.408	GEN	1	1	0	0	0
1247368077680885760	NGEN	49	1	0	42	0
C579.574	NGEN	6	1	0	0	0
1246132583701909505	NGEN	39	2	0	0	3
facebook_corpus_msr_654936	NGEN	15	1	0	0	1
C38.45	GEN	9	3	0	4	2
C24.4420	GEN	188	9	0	0	25
C8.2623	GEN	9	1	0	0	0
facebook_corpus_msr_1226690	NGEN	26	1	0	0	1
C577.239.1	NGEN	2	1	0	1	0
C575.249	NGEN	4	1	0	0	1
C575.181	NGEN	5	1	0	0	0
C575.365	NGEN	4	1	0	0	0
1245363779895832583	NGEN	37	3	1	35	2
1278697175	NGEN	10	1	0	0	1
1278707052	NGEN	14	2	0	1	3
1278697211	NGEN	9	2	0	0	1
1278706418	NGEN	12	1	0	3	1
C579.537	NGEN	14	1	0	0	0
C575.776.1	NGEN	6	1	0	5	0
1244874624560590849	NGEN	4	1	0	0	1
1278687069	NGEN	16	2	0	0	3
1278686009	NGEN	13	2	0	0	2
C577.122	GEN	19	1	0	0	0
C579.298	NGEN	2	1	0	2	0
facebook_corpus_msr_671925	NGEN	7	1	1	0	0
1278696482	NGEN	9	1	0	0	0
1246145377603997696	NGEN	4	3	0	0	2
1245362347402649602	NGEN	3	1	0	0	0
C579.585	NGEN	2	1	0	0	0
C24.1355	GEN	487	64	0	0	84
C575.169	NGEN	29	1	0	0	4
C36.717	GEN	12	1	0	0	1
C4.2162	GEN	20	2	0	0	7
C8.4857	GEN	19	3	0	0	3
1245665048766238721	NGEN	9	1	5	0	0
1247025133803331584	NGEN	23	5	0	0	4
C579.782	NGEN	6	1	0	0	0
C579.104	NGEN	3	1	0	0	1
1278707240	NGEN	22	2	0	0	4
C579.643.1	NGEN	27	1	1	0	0
C7.2529	GEN	5	1	0	0	0
C575.495	NGEN	27	1	0	0	0
1247453089398808576	NGEN	29	1	0	27	1
1245739898214195204	NGEN	12	2	0	0	4
1252544227826778112	NGEN	4	1	0	3	0
C579.671	NGEN	4	2	0	0	2
1245683592006471681	NGEN	48	4	0	50	11
1278696095	NGEN	5	2	0	0	1
C575.468	NGEN	6	1	0	4	0
1246764366982082565	NGEN	20	3	0	0	8
C579.407.5	NGEN	21	3	0	0	2
C7.1216	GEN	8	1	0	0	1
1254968712202944512	NGEN	18	1	0	2	2
facebook_corpus_msr_747619	NGEN	30	1	1	0	0
C8.11423.2	GEN	448	12	0	0	48
1245819684420751361	NGEN	21	1	0	2	2
C577.298	NGEN	27	1	0	25	0
C7.642.1	GEN	90	1	1	0	0
1278706517	NGEN	15	1	0	0	1
C579.670	GEN	51	9	0	0	9
1278696956	NGEN	14	1	0	0	2
C577.206	NGEN	32	5	0	6	11
C575.519	NGEN	6	1	0	0	0
1245894452939575296	NGEN	12	1	1	0	3
1246026202059386881	NGEN	28	6	1	27	9
C577.158.1	NGEN	9	1	0	4	0
C575.516	NGEN	4	1	0	0	1
1278705964	NGEN	20	3	0	0	2
C575.434	NGEN	2	1	0	0	0
1250465817839333381	NGEN	29	1	0	0	1
1278697118	NGEN	13	1	1	0	1
C579.130	NGEN	8	1	0	0	0
facebook_corpus_msr_1737091	NGEN	27	1	0	0	2
C7.2075.1	GEN	32	2	0	8	3
C579.312	NGEN	10	2	0	0	2
1245360918990598145	NGEN	14	1	0	0	0
1245401645770346501	NGEN	4	1	0	0	0
C33.730	GEN	36	5	0	0	5
1250404643231981571	NGEN	87	2	0	82	3
C577.50.5	NGEN	18	1	0	0	0
C8.3029	GEN	19	3	0	0	11
C579.428	NGEN	50	5	0	3	5
C579.215	NGEN	23	1	0	0	0
C41.99	GEN	72	5	0	0	6
1245258741051576320	NGEN	26	3	0	0	6
1278706444	NGEN	17	1	0	0	4
1246378522563747842	NGEN	25	1	0	25	1
C579.259	NGEN	3	1	0	0	0
facebook_corpus_msr_584717	NGEN	17	1	0	0	2
C575.659	NGEN	21	1	0	0	0
1245774209889886209	NGEN	40	5	0	1	4
C579.638.3	NGEN	4	1	2	0	0
facebook_corpus_msr_1033739	NGEN	6	1	0	0	0
C24.4152.2	GEN	19	2	0	0	1
C579.364	NGEN	3	1	0	9	0
C575.392	NGEN	21	1	0	19	0
1278696345	NGEN	12	3	0	0	5
C577.209	NGEN	39	1	0	35	1
facebook_corpus_msr_1805556	NGEN	3	1	0	0	0
C10.1061	GEN	7	1	0	0	1
facebook_corpus_msr_1945524	NGEN	10	1	0	0	2
facebook_corpus_msr_1737003	NGEN	93	6	0	0	10
1245720674913705985	NGEN	46	5	0	0	5
C7.1493.1	GEN	14	1	0	0	0
1278696625	NGEN	6	1	0	0	0
C7.2393	GEN	2	1	0	0	0
1254615595540254722	NGEN	39	3	0	0	6
C579.63	NGEN	3	2	0	0	2
C575.729	NGEN	23	1	0	18	0
C579.335	NGEN	7	1	0	3	0
facebook_corpus_msr_813981	NGEN	63	1	0	51	4
C579.450	NGEN	1	1	0	0	1
1278686407	NGEN	10	2	0	0	2
C38.127.1	GEN	11	1	0	0	3
C36.301	GEN	21	1	0	0	0
C575.612	NGEN	13	1	0	0	2
1245806152740294662	NGEN	24	1	0	21	0
C577.156	NGEN	53	1	0	43	2
1245276517459869696	NGEN	71	3	0	72	7
facebook_corpus_msr_1805226	NGEN	3	1	0	0	0
1245563737446072321	NGEN	20	2	0	0	2
C577.14	NGEN	5	1	0	0	0
C579.158	NGEN	1	1	0	0	0
1247214340534493187	NGEN	45	1	0	40	0
C9.295	GEN	4	1	0	0	0
1285703160946974720	NGEN	15	2	0	0	2
C575.392.5	NGEN	12	1	0	0	0
C577.56	NGEN	30	1	2	0	4
facebook_corpus_msr_1490570	NGEN	7	2	0	0	2
facebook_corpus_msr_747643	NGEN	22	1	0	17	1
C575.653	NGEN	6	2	0	0	2
1245348101889482752	NGEN	17	1	0	0	2
C575.657	NGEN	1	1	0	0	0
C579.594	NGEN	2	1	0	0	0
C579.205	NGEN	10	1	0	0	0
1278706530	NGEN	7	2	0	0	1
facebook_corpus_msr_1360482	NGEN	8	2	0	0	2
C24.3837	GEN	120	5	3	0	13
C579.115	NGEN	70	3	0	0	5
1278696365	NGEN	19	1	0	2	2
C9.137	GEN	12	1	0	0	0
1245758119273095168	NGEN	12	1	0	0	0
1278706425	NGEN	31	1	0	2	3
1247899136071884800	NGEN	10	1	0	0	1
facebook_corpus_msr_233811	NGEN	45	1	0	39	1
C579.270	NGEN	9	1	0	0	1
1278695908	NGEN	8	1	0	0	1
C579.543	NGEN	7	1	0	0	0
C575.2	NGEN	8	2	0	0	2
1245907321709948929	GEN	19	1	0	0	3
C575.619	NGEN	16	1	0	0	1
1246010196964429826	NGEN	27	1	0	20	0
1278707446	NGEN	6	1	0	1	0
C36.1142.4	GEN	19	1	0	0	0
C579.624.2	NGEN	2	2	0	0	1
Youtube Corpus 579	NGEN	0	1	0	0	0
1278705969	NGEN	22	1	0	0	3
C575.520	NGEN	4	1	0	0	0
1252298937538695174	NGEN	11	1	0	0	2
C575.665	NGEN	28	1	0	22	0
1245686134992076805	NGEN	30	1	0	24	0
facebook_corpus_msr_1241960	NGEN	3	1	0	0	0
C579.475	NGEN	11	1	0	0	0
C577.193	NGEN	2	1	0	5	0
C575.377	NGEN	15	1	0	9	0
C24.2345	GEN	7	1	0	0	0
1246467660038033409	NGEN	5	1	0	0	0
1252104738755284992	NGEN	5	1	0	0	0
facebook_corpus_msr_1710267	NGEN	25	1	0	0	0
facebook_corpus_msr_1723411	NGEN	81	12	0	0	15
C579.402	NGEN	15	1	0	0	0
C4.1521	GEN	13	1	0	0	1
C575.639	GEN	23	1	0	0	2
1250747274088443904	NGEN	32	1	0	29	0
C577.211	NGEN	35	1	1	31	1
C579.710.3	NGEN	29	1	0	0	0
C579.515	NGEN	6	1	0	0	0
C579.774.1	NGEN	1	1	0	0	0
C8.4058	GEN	14	1	0	0	7
1245989702936563712	NGEN	20	1	0	0	0
1278685994	NGEN	20	1	0	0	3
C579.232	NGEN	41	1	0	31	0
1251186014141333511	NGEN	2	2	0	0	1
C579.610.1	NGEN	10	1	0	0	0
C575.245	NGEN	3	1	0	0	0
1245572919893229569	NGEN	17	3	0	20	2
C10.367	GEN	18	1	0	16	1
C575.548	NGEN	8	1	0	9	0
1278696801	NGEN	14	1	0	0	2
C579.100	NGEN	7	1	0	7	0
C575.292	NGEN	14	1	0	0	0
C579.61	GEN	36	5	0	30	7
facebook_corpus_msr_671777	NGEN	7	1	0	4	0
1245550696293752832	NGEN	26	1	0	15	6
C577.38	NGEN	31	6	0	0	6
C575.8	NGEN	0	1	0	12	0
C36.317	GEN	15	1	0	0	0
C7.1230	GEN	12	1	0	0	0
C575.401	NGEN	141	24	10	41	26
C577.216	NGEN	9	1	0	0	0
facebook_corpus_msr_1805633	NGEN	2	1	0	0	0
1246491129144414209	NGEN	31	2	0	0	2
1278706483	NGEN	15	1	0	2	1
1245664419163430912	NGEN	40	3	0	37	2
C577.34	GEN	6	1	0	0	0
C579.266	NGEN	270	1	0	222	2
C579.76	NGEN	20	1	0	0	1
C577.100	GEN	32	3	0	10	6
C579.107	NGEN	17	1	0	0	2
C4.899	GEN	10	1	0	1	0
C7.780	GEN	25	2	0	0	2
1245455351182311424	NGEN	5	1	0	0	0
C8.9311.3	GEN	118	2	0	0	9
1247063245774413824	NGEN	2	1	0	0	0
facebook_corpus_msr_656296	NGEN	10	1	0	10	0
1245016228948631552	NGEN	36	5	0	0	9
1246333009059594240	NGEN	38	7	0	0	6
C575.338.1	NGEN	14	1	0	0	0
C577.360	NGEN	51	3	0	0	7
1245753845851910144	NGEN	37	4	0	0	3
C579.180	NGEN	55	1	0	0	0
facebook_corpus_msr_371182	NGEN	44	6	0	0	6
C575.67	NGEN	1	1	0	0	0
C575.463	GEN	7	1	0	0	0
1278686704	NGEN	19	1	0	0	2
1250397173126008832	NGEN	33	1	0	29	0
facebook_corpus_msr_1404324	NGEN	61	1	0	55	2
C579.691.2	NGEN	3	1	0	0	0
C579.441.1	NGEN	34	4	0	0	3
C575.243	NGEN	21	1	0	0	0
C579.523	NGEN	19	1	0	0	0
facebook_corpus_msr_233551	NGEN	48	1	0	0	0
1245755467575504896	NGEN	6	2	0	1	2
C579.59	NGEN	10	1	0	0	0
C579.334	NGEN	9	1	0	0	0
1278705929	NGEN	10	1	0	0	1
1244928540732080129	NGEN	30	5	0	0	4
C8.2558.2	GEN	21	5	0	0	4
1245427096752656386	NGEN	31	5	0	0	4
1248148632869601280	NGEN	17	2	0	15	2
C575.22	NGEN	14	1	0	9	0
facebook_corpus_msr_1737065	GEN	12	1	0	7	0
1246077424112037893	NGEN	46	1	0	43	3
1278695914	NGEN	25	1	0	0	0
1245813460807503873	NGEN	33	5	0	0	5
facebook_corpus_msr_979352	NGEN	10	1	0	0	0
C579.633	NGEN	117	1	0	89	0
C575.681	NGEN	28	1	0	24	0
C577.110	NGEN	29	1	0	27	2
C579.86	NGEN	7	1	0	0	1
C575.524	NGEN	1	1	0	0	0
1245624813017657344	NGEN	9	2	0	0	1
1255405591553609729	GEN	42	1	0	34	0
1245683631324045313	NGEN	66	2	1	59	1
1245071045482041344	NGEN	41	2	0	0	1
1245409152924405760	NGEN	77	1	2	67	2
C575.740	NGEN	118	1	0	86	11
C577.313	NGEN	34	1	0	32	1
C575.712	NGEN	3	1	0	0	0
C579.602	NGEN	50	1	0	45	0
facebook_corpus_msr_233741	NGEN	43	1	0	35	0
1249404859134005248	NGEN	45	2	1	41	4
facebook_corpus_msr_1804868	NGEN	13	2	0	0	4
1250389955181862914	NGEN	36	1	0	29	1
1278686880	NGEN	27	3	0	0	3
C575.383	NGEN	9	1	0	0	0
1249349280445263872	NGEN	16	1	0	13	0
facebook_corpus_msr_26275	NGEN	14	1	0	0	1
C575.368	NGEN	49	1	0	45	0
C8.4036	GEN	11	1	0	0	0
facebook_corpus_msr_233518	NGEN	28	3	0	0	8
facebook_corpus_msr_1805301	NGEN	8	1	0	0	1
C7.1949.1	GEN	16	1	0	0	3
1245552218171834368	NGEN	8	2	0	1	2
1278705583	NGEN	9	1	0	0	1
1246697663552081920	NGEN	29	1	0	24	0
C577.284	NGEN	7	1	0	0	0
1257709585483173888	NGEN	1	1	0	0	1
C8.3090.5	GEN	21	3	0	0	4
1278706480	NGEN	9	2	0	0	1
C575.661	NGEN	9	1	0	4	0
C575.723.1	NGEN	2	1	0	1	0
C579.407.3	NGEN	1	1	3	5	0
C4.1372	GEN	33	2	0	0	2
C577.280	NGEN	22	1	0	6	2
1278696322	NGEN	9	3	0	0	4
C575.315.2	NGEN	1	1	0	0	0
C36.827	GEN	5	1	0	0	0
C577.275	NGEN	6	1	0	7	0
C7.95	GEN	16	2	0	3	3
C7.327	GEN	9	1	0	0	1
1245592440968335361	NGEN	2	1	0	0	0
1245029343580962817	NGEN	3	1	0	0	0
1245538137964564481	NGEN	3	1	0	0	0
facebook_corpus_msr_814332	NGEN	6	1	0	0	0
C24.701	GEN	187	13	2	0	16
C579.371	NGEN	60	6	1	0	7
1252101724082335744	NGEN	38	1	0	30	0
C579.745	NGEN	1	1	0	0	0
C575.713	NGEN	17	1	0	0	0
1245753133164146688	NGEN	38	1	0	29	3
1245009184455712768	NGEN	73	1	0	64	0
C579.485	NGEN	48	5	0	0	5
1243800128416174083	NGEN	51	3	0	38	2
C575.286	NGEN	3	1	0	0	0
facebook_corpus_msr_1228727	NGEN	38	1	0	36	1
C577.87	NGEN	17	1	0	0	2
1278696898	NGEN	19	1	0	0	4
facebook_corpus_msr_1805352	NGEN	7	1	0	0	1
C7.2595.5	GEN	7	1	0	0	2
C24.1273.4	GEN	17	2	1	1	2
1245281797648216065	NGEN	32	2	0	30	2
1249007789319454720	NGEN	5	1	0	0	1
C575.195	NGEN	4	1	0	0	0
facebook_corpus_msr_300261	NGEN	2	1	0	0	0
C575.643	NGEN	9	1	0	0	0
C577.154	NGEN	13	1	0	0	0
1246062948558094338	NGEN	34	1	0	33	1
C575.36	GEN	1	1	0	0	0
1278696595	NGEN	10	3	0	0	8
C7.2504	GEN	13	1	0	0	0
facebook_corpus_msr_1407897	NGEN	289	2	0	244	27
C575.744.4	NGEN	7	1	0	0	0
C575.438	NGEN	3	1	0	0	0
facebook_corpus_msr_382366	NGEN	2	1	0	0	0
C575.357	NGEN	13	1	0	0	0
C579.709	NGEN	1	1	0	0	0
facebook_corpus_msr_1805017	NGEN	13	1	0	0	3
1246682205037842432	NGEN	27	1	2	26	2
C43.62	GEN	558	19	1	0	86
1246009576127791105	NGEN	11	2	0	0	2
facebook_corpus_msr_710062	NGEN	18	1	0	0	0
1278696672	NGEN	18	1	0	1	1
facebook_corpus_msr_656269	NGEN	27	3	0	0	2
facebook_corpus_msr_857714	NGEN	6	1	0	0	1
facebook_corpus_msr_1692653	NGEN	5	1	0	0	0
C24.844	GEN	41	2	0	0	0
C10.985	GEN	13	1	0	4	2
C577.150	NGEN	6	1	0	1	0
1245029053804888064	NGEN	73	1	0	56	0
C577.194	NGEN	3	1	0	0	1
C575.743	NGEN	6	1	0	0	1
C8.1845	GEN	13	1	0	0	0
1245943112603590657	NGEN	21	4	0	0	3
C575.511	NGEN	5	1	0	0	0
C38.509	GEN	19	1	0	0	4
C579.593	NGEN	2	1	0	0	0
C577.296	NGEN	16	1	0	20	0
C579.440	NGEN	18	1	0	3	2
1278686330	NGEN	6	1	0	1	0
C577.141	GEN	17	1	0	0	1
C579.201	NGEN	8	1	0	0	1
1245069327801282561	NGEN	25	1	0	0	0
facebook_corpus_msr_1360502	NGEN	3	1	0	0	1
C579.760	NGEN	8	1	0	0	0
C10.1222.1	GEN	33	3	0	0	3
facebook_corpus_msr_1554390	NGEN	16	1	0	0	1
C579.306	NGEN	2	1	0	0	0
C579.714	GEN	5	1	1	0	0
C7.1672.2	GEN	10	1	0	0	0
C577.50.2	NGEN	15	1	0	14	0
C577.267	NGEN	24	1	0	20	0
C575.55	NGEN	40	1	0	0	0
C7.641	GEN	6	1	0	0	1
1278707205	NGEN	2	1	0	0	0
C575.79	NGEN	9	1	0	0	0
C577.125	GEN	8	1	0	0	1
1278686120	NGEN	9	1	0	0	0
C575.409	NGEN	0	1	0	2	0
1246003923779010561	GEN	35	1	0	27	0
C575.122	NGEN	5	1	0	0	0
facebook_corpus_msr_747699	NGEN	8	1	0	0	0
1245554462149627904	NGEN	14	4	0	0	4
1278695937	NGEN	23	1	0	0	2
1278686074	NGEN	4	1	0	0	2
C575.393	NGEN	6	1	0	0	0
facebook_corpus_msr_710052	NGEN	51	1	2	41	0
C575.327	NGEN	61	1	0	54	2
facebook_corpus_msr_2041571	NGEN	14	3	0	0	3
C575.621.4	NGEN	3	1	0	0	0
1278697287	NGEN	5	1	0	0	4
C577.203	NGEN	7	1	0	0	0
1278696739	NGEN	18	1	0	0	3
1278705667	NGEN	19	1	0	1	4
1245408422159245317	NGEN	43	1	0	0	0
C575.360	NGEN	8	1	0	0	0
1278696544	NGEN	22	2	0	0	2
C4.1470	GEN	37	3	1	0	3
C579.525	NGEN	3	1	0	0	0
1278706417	NGEN	9	1	0	0	1
1278707356	NGEN	6	2	0	0	4
1246001308336672774	NGEN	25	3	0	0	2
facebook_corpus_msr_32273	NGEN	57	5	0	0	5
1260671119515889665	NGEN	24	2	0	0	1
1246829769829658624	NGEN	45	3	1	46	3
1245416457732669441	GEN	39	1	2	34	1
C575.608	NGEN	19	1	0	16	0
C7.1023	GEN	12	1	1	0	0
C575.673	NGEN	6	1	0	0	0
C577.215	NGEN	8	2	0	1	1
C579.471	NGEN	3	1	0	2	0
1278696217	NGEN	8	1	0	0	1
facebook_corpus_msr_710012	NGEN	9	1	0	8	1
C575.89	NGEN	2	1	0	30	0
1250629588071276544	NGEN	45	2	0	4	1
facebook_corpus_msr_1155477	NGEN	26	1	0	24	0
C7.900	GEN	18	3	0	0	3
1278696341	NGEN	5	1	0	1	0
facebook_corpus_msr_233587	NGEN	41	2	0	0	4
C575.504	NGEN	2	1	0	0	0
1245930484804096001	NGEN	12	1	0	0	0
C575.97	NGEN	41	1	1	0	14
1248654671314485248	NGEN	45	1	0	39	0
facebook_corpus_msr_688517	NGEN	9	1	0	0	0
1278706656	NGEN	17	2	0	0	3
C8.3748	GEN	5	1	0	0	0
C577.127	NGEN	48	3	0	35	6
1249541031323811840	NGEN	28	5	1	0	5
C25.488	GEN	34	2	1	0	4
1245971043136598016	NGEN	31	10	0	0	9
C579.556	NGEN	4	1	0	0	0
C579.249	NGEN	14	1	0	0	2
C579.399	NGEN	33	5	0	0	4
facebook_corpus_msr_1371322	NGEN	20	1	0	18	0
C579.700	NGEN	7	1	0	2	0
C579.177	NGEN	49	1	0	43	0
C575.215	NGEN	8	1	0	0	2
1245022320890019840	NGEN	12	1	0	11	0
1278696204	NGEN	27	2	0	1	6
1246425013424656384	NGEN	20	2	0	5	1
C575.64.1	NGEN	16	1	0	0	3
facebook_corpus_msr_1805690	NGEN	4	4	0	0	4
C10.816	GEN	10	1	0	0	1
facebook_corpus_msr_1945558	NGEN	9	1	0	0	0
C575.419	NGEN	11	1	0	11	0
C579.767	NGEN	8	1	0	7	0
C575.366	NGEN	11	1	0	0	0
1245339257536786433	NGEN	18	3	0	0	2
C575.380	NGEN	10	1	0	0	0
C7.755	GEN	26	2	0	0	1
C575.59	NGEN	5	1	0	0	0
1245677241788325889	NGEN	82	4	0	76	5
C577.315	NGEN	8	1	0	0	0
C4.1388	GEN	63	7	0	0	7
1246075343623958528	NGEN	8	1	0	7	0
C575.131	NGEN	2	1	0	0	0
C33.250	GEN	43	3	0	0	2
C579.550	NGEN	6	1	0	0	0
C4.1426	GEN	21	1	0	0	2
C575.489	GEN	41	1	0	39	0
C579.624	NGEN	13	1	0	4	0
C579.214	NGEN	14	1	0	0	1
C575.758	NGEN	13	1	0	0	0
facebook_corpus_msr_325583	NGEN	83	10	1	0	14
C577.264	NGEN	16	1	0	0	2
facebook_corpus_msr_1945511	NGEN	34	3	0	35	3
C36.540	GEN	7	2	0	0	2
facebook_corpus_msr_866670	NGEN	8	2	1	0	1
C4.92	GEN	105	4	0	0	10
C7.992	GEN	90	9	2	0	11
C579.444	NGEN	6	1	0	0	0
facebook_corpus_msr_809659	NGEN	15	4	0	0	5
facebook_corpus_msr_484088	NGEN	4	1	0	0	0
C575.344	NGEN	7	1	0	0	0
C579.754	NGEN	1	1	0	3	0
1245752180923080706	NGEN	30	1	0	0	0
C579.649	NGEN	2	1	0	0	0
C24.2077	GEN	12	1	0	0	0
C8.4358	GEN	17	1	0	0	3
1244922899451924485	NGEN	15	1	0	0	0
C8.6950.3	GEN	204	18	0	0	43
C579.723.2	NGEN	26	1	0	0	3
facebook_corpus_msr_1907029	NGEN	17	1	0	0	0
C24.892	GEN	9	1	1	0	0
facebook_corpus_msr_1945471	GEN	44	3	0	3	3
C579.765	NGEN	18	2	0	0	2
1245616316527955973	NGEN	12	3	0	0	3
1245997172643913728	NGEN	25	3	0	0	2
C579.441	NGEN	27	3	0	0	3
C579.320	NGEN	23	1	0	0	0
1278707233	NGEN	4	1	1	0	1
C579.295	NGEN	1	1	0	0	0
C8.673	GEN	6	1	0	0	0
C575.740.3	NGEN	16	1	0	0	2
C7.524.3	GEN	15	4	0	1	4
facebook_corpus_msr_1972725	NGEN	2	1	0	0	0
1278697041	NGEN	16	1	0	0	1
1245614283318165504	NGEN	29	3	0	0	2
C579.472	NGEN	4	1	0	0	0
C8.4351	GEN	20	1	0	0	4
C575.161	NGEN	4	1	0	0	0
C579.658	NGEN	18	1	0	0	4
C577.321.4	NGEN	10	1	0	0	0
C36.1078.1	GEN	5	1	0	0	0
C579.442	NGEN	30	4	0	0	3
C7.391	GEN	13	1	0	0	0
C577.9	NGEN	8	1	0	0	0
C8.3177	GEN	13	1	1	0	1
C575.421	NGEN	105	1	0	105	0
facebook_corpus_msr_809674	NGEN	16	1	0	0	1
1278706741	NGEN	9	1	0	0	0
1278705695	NGEN	7	1	0	0	1
C8.3981	GEN	7	1	0	0	0
C575.19	NGEN	3	1	0	0	0
C8.1092	GEN	12	1	0	2	0
C575.587	NGEN	13	1	0	8	0
C577.361	NGEN	13	2	0	0	2
1252078328888143872	NGEN	20	3	0	0	3
C10.209	GEN	26	3	0	0	4
C579.302	NGEN	2	2	0	3	6
C579.97	NGEN	5	1	0	0	1
1278696876	NGEN	6	3	1	0	2
facebook_corpus_msr_1736965	NGEN	2	1	0	0	1
C577.121	NGEN	12	2	0	0	1
1278696131	NGEN	7	1	0	0	0
C8.165	GEN	8	1	0	0	0
facebook_corpus_msr_747632	NGEN	19	2	0	0	3
C8.4222	GEN	2	1	0	0	0
C10.44	GEN	10	3	0	0	2
1245761042233225217	NGEN	25	2	0	0	1
1278685999	NGEN	14	1	0	0	2
facebook_corpus_msr_2175539	NGEN	15	1	0	21	0
1246391272983543808	NGEN	7	1	0	5	0
C575.629	NGEN	35	1	0	31	0
C579.164	NGEN	20	1	0	0	0
facebook_corpus_msr_1945598	NGEN	10	1	0	0	0
C577.147	GEN	63	1	0	61	0
1251379614561128448	NGEN	23	1	0	19	0
facebook_corpus_msr_710090	NGEN	46	1	0	37	0
C577.304	NGEN	20	3	0	0	3
1278705743	NGEN	29	1	0	3	5
C579.572	NGEN	11	1	0	4	1
C38.726	GEN	20	1	0	0	2
facebook_corpus_msr_1360503	NGEN	5	1	0	4	0
facebook_corpus_msr_1946790	NGEN	4	1	0	0	0
C575.147	NGEN	2	1	0	0	0
C579.122	NGEN	30	1	0	28	1
C575.485	NGEN	1	1	0	0	0
C7.551	GEN	24	1	0	0	0
1278686156	NGEN	15	10	0	4	13
1278696167	NGEN	7	1	2	0	4
1278707359	NGEN	21	2	0	0	3
facebook_corpus_msr_671786	NGEN	24	3	0	0	4
C579.175	NGEN	11	1	0	1	0
C575.99	NGEN	2	1	0	0	0
C577.51.1	NGEN	17	3	2	0	3
C10.143	GEN	28	1	0	27	0
C575.702	NGEN	5	1	0	4	0
1278706847	NGEN	15	1	0	0	1
facebook_corpus_msr_729576	NGEN	15	1	0	0	1
C575.149	NGEN	3	1	0	0	0
C8.3344	GEN	22	1	0	0	0
C575.11	NGEN	4	1	0	0	0
facebook_corpus_msr_1805571	NGEN	3	1	0	0	0
C10.1402.2	GEN	50	5	0	0	4
C7.823	GEN	11	1	0	12	0
facebook_corpus_msr_809686	NGEN	28	4	0	0	3
facebook_corpus_msr_747590	NGEN	8	1	2	0	0
C579.555	NGEN	5	1	0	0	0
1245555630963740673	NGEN	21	2	0	0	5
C7.739.1	GEN	12	2	0	1	2
C579.710.5	NGEN	24	1	0	0	0
1246152393277861888	NGEN	34	4	0	0	3
C24.1191	GEN	15	1	0	0	0
C579.703.2	NGEN	4	1	0	0	0
facebook_corpus_msr_2111421	NGEN	2	1	0	0	0
C577.39.3	NGEN	117	22	0	0	22
facebook_corpus_msr_325596	GEN	55	6	0	0	11
1245551971605442561	NGEN	23	1	0	0	0
1244947579009261569	NGEN	25	3	0	0	4
C579.280	NGEN	11	1	0	0	0
1248176975593652224	NGEN	19	2	0	0	1
C577.92	NGEN	9	3	0	4	2
1278696040	NGEN	13	1	3	0	3
1245532700628271104	NGEN	9	2	0	0	1
C577.221	NGEN	11	1	0	1	0
C579.347	NGEN	3	1	0	0	0
facebook_corpus_msr_1805634	NGEN	11	1	0	0	1
1245924936843055110	NGEN	13	2	0	0	1
C7.1644.1	GEN	18	1	0	0	0
1245998276425306118	NGEN	12	1	0	0	0
C575.618	NGEN	6	1	0	0	0
C579.757.4	NGEN	145	2	0	0	5
C575.536	NGEN	4	1	0	0	1
C579.4	NGEN	10	1	0	0	0
C7.2566.1	GEN	27	1	2	12	2
facebook_corpus_msr_731298	NGEN	9	1	0	9	0
C579.645	NGEN	31	5	0	1	9
1250056187946696704	NGEN	3	1	0	0	0
1245754649480585216	NGEN	9	3	0	0	2
facebook_corpus_msr_1563608	NGEN	12	1	0	1	1
C8.8026	GEN	24	1	0	6	0
1250531018127237120	NGEN	33	2	0	0	2
1245861407423254533	NGEN	23	4	0	0	4
1246124820070379521	NGEN	12	1	0	9	0
C579.64	NGEN	80	7	5	0	16
C579.755	GEN	9	1	0	0	0
C575.159	NGEN	0	1	0	31	0
C579.703	NGEN	29	3	0	0	3
C579.345	NGEN	3	1	0	3	0
C575.740.4	NGEN	18	1	0	0	0
C8.4467	GEN	9	1	0	0	1
facebook_corpus_msr_809700	NGEN	33	1	0	0	0
C8.2681	GEN	15	1	0	0	2
C579.160	NGEN	5	1	0	0	0
1278696613	NGEN	6	1	0	0	1
C575.545	NGEN	12	1	0	9	0
1278686003	NGEN	22	1	0	0	0
C575.445	NGEN	6	1	0	0	0
facebook_corpus_msr_1775225	NGEN	14	2	0	0	3
C579.268	NGEN	10	1	1	0	0
1245457448669835269	NGEN	34	2	0	0	1
1278705801	NGEN	22	1	0	0	1
C4.1255	GEN	5	1	0	0	0
C575.391	NGEN	10	1	0	10	0
C575.667	NGEN	29	1	0	0	0
C575.515	NGEN	10	1	0	9	0
1245425629094273031	NGEN	56	1	0	62	4
1278686320	NGEN	20	1	0	0	3
1278706653	NGEN	25	1	0	0	3
C579.112	NGEN	38	1	0	28	0
1255340381325189122	NGEN	27	2	0	0	1
1245725931588722688	NGEN	25	5	1	0	4
C575.634	NGEN	30	2	0	0	1
C575.374	NGEN	39	3	0	0	2
C9.248.2	GEN	43	1	0	35	2
C7.41	GEN	32	2	0	0	5
facebook_corpus_msr_371216	NGEN	2	1	0	0	0
